id,accountNumber,agentId,cpuType,hostName,hypervisor,osName,osVersion,smBiosId,type,state,creationTimeStamp,lastModifiedTimeStamp,agentProvidedTimeStamp
d-server-02yqizxm518ey6,049450565398,,vCPU,WIN-R66RU0C9RR1,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420187f7-d2ce-da19-8a5a-3bcc5efe70bf,VMWARE_VM,ACTIVE,2018-08-15 17:47:38,2018-09-20 14:53:33,
d-server-0f70e5d200f09304f,049450565398,,Intel(R) Xeon(R) CPU           E5520  @ 2.27GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3116895,36385642-4130-584d-5131-30363053394e,VMWARE_HOST,ACTIVE,2018-06-22 17:17:11,2018-09-20 14:52:39,
d-server-0509e3169edb948dd,049450565398,,vCPU,NAIDCMCASQLN2.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201cdf6-88a1-f2a5-bde4-5ea8e09a81ed,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:43,
d-server-07fa259e8064d07af,049450565398,,vCPU,IDCWIN7.global.com,VMware ESXi,windowsGuest,Microsoft Windows 7 (64-bit),42016fd7-4e3b-f9e4-7105-a27efecc5838,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:52:41,
d-server-05c7c6944cbeba649,049450565398,,vCPU,DALBACKUP1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420181a5-fb6f-50c6-3d94-af7d047fbc7a,VMWARE_VM,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:43,
d-server-0258fb60ebfade7e9,049450565398,,vCPU,NAIDCCTX-1A.global.com,VMware ESXi,,,42017265-5c57-5bec-5ba3-b364a548c1cb,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-07-10 13:36:03,
d-server-0cb1f72b298bae462,049450565398,,vCPU,naidcnsrs.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42014821-7ee6-578f-d544-30171a505074,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:42,
d-server-085b4bcb9ce51ebc6,049450565398,,vCPU,naidcnsgm,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),42019fb8-2faa-17d3-15da-8a0386641049,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-07-31 14:58:19,
d-server-0171405d66baee33f,049450565398,,vCPU,NAIDCTFS.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42018e9b-823d-7ff1-5c5c-ed21d98df7a8,VMWARE_VM,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:52:42,
d-server-0a02c6e3d919aec7b,049450565398,,vCPU,TORCENTRAL1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201cf21-53cc-8984-b6c1-0b3b3e6e80a0,VMWARE_VM,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:40,
d-server-05a30ca0f467f5048,049450565398,,vCPU,NAIDCCOGFE2V.global.com,VMware ESXi,,Microsoft Windows Server 2008 (32-bit),564d2df3-197e-cdb8-75f6-b8aced06a747,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-07-31 14:58:19,
d-server-08cdb69ad81007124,049450565398,,vCPU,LAOMDENETSUS,VMware ESXi,linuxGuest,Ubuntu Linux (64-bit),42017019-a89a-e580-c7dd-9d7fcdd5140e,VMWARE_VM,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:42,
d-server-0082b8f3c47f3c391,049450565398,,vCPU,NA-US-LA8.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420175d1-2722-b606-bb92-593115a8e3e5,VMWARE_VM,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:40,
d-server-066ce901e93485bbb,049450565398,,vCPU,connector,VMware ESXi,otherGuestFamily,FreeBSD (64-bit),42013123-d8b5-413f-692d-55739caf13d0,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:41,
d-server-0fddfe3d73ceb44a0,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows 7 (64-bit),4201b531-648d-d248-98c7-ac4b9b7a5e1d,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:32,
d-server-0ddf9020cd803e1b3,049450565398,,vCPU,NAIDCALTERYX.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42013b89-0885-8f03-ea78-10d9c73fd625,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-002ad3842f7449d39,049450565398,,vCPU,phdnyfp.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420141d5-a35d-8133-3cb2-54380c8234dc,VMWARE_VM,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:43,
d-server-048be818bcdb52583,049450565398,,vCPU,NAIDCCOGCTX4V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564d805c-2dd4-467a-a762-512e12ef095d,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:30,
d-server-07504545593dd2c48,049450565398,,vCPU,IISUSSECK2N02PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201f082-2f68-9cd1-62a2-f3b4dc11de9b,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:43,
d-server-0694eb52f36cb7e60,049450565398,,vCPU,MSCGNJPrint.nyc16w22.hsbgroup.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42014a30-0bf8-c7c6-0e20-c110b4bf1273,VMWARE_VM,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:40,
d-server-0411dc801273073e7,049450565398,,vCPU,na-us-nyc1.omd.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),420158a3-c152-4894-61b5-02ce60c27dd9,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:41,
d-server-04b2aebc6addfc390,049450565398,,vCPU,Cognos2012R2,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201c415-b004-a1e6-9a51-4d8570dce8c2,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:37,
d-server-00c745942dc1ff44e,049450565398,,vCPU,CHI-DHCP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42011e22-5c09-6c4e-e0e8-7276673b981e,VMWARE_VM,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:39,
d-server-03343168d82ec0116,049450565398,,vCPU,,VMware ESXi,,CentOS 4/5/6/7 (64-bit),4201973e-01f3-7542-4b9e-2b759f04ffb4,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43,
d-server-092ffbb74da1a64c8,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2008 (32-bit),4201ecf2-8999-7c7c-d2f5-b0e687fb0519,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-03b7cb4ca4dc6f8ec,049450565398,,vCPU,PRTUSNYCWR201PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420149ee-d605-7ea7-c5d0-1aeea813841d,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34,
d-server-0176e40f35705ff51,049450565398,,vCPU,NAIDCTSG2.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201b84f-d6a6-d697-ebaf-b544e57d3f74,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:41,
d-server-0f11c065aba25f75f,049450565398,,vCPU,SQLUSIDCVAR01PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,4201d043-a41e-a8f8-35ae-3acbd2622947,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:41,
d-server-09bd500098534a285,049450565398,,vCPU,CTXUSSECAPP00PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,4201659d-0197-a991-bdac-9dd491344bf2,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:32,
d-server-0877f9948df43cada,049450565398,,vCPU,Struxureware.global.com,VMware ESXi,linuxGuest,Other Linux (64-bit),42012694-11d5-c7e7-6d4b-657c72c65cff,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-0df465c530e0a3e73,049450565398,,vCPU,NYCSDTEST.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564d94f3-983f-fc07-3f43-87b668d703fd,VMWARE_VM,ACTIVE,2018-06-22 17:17:18,2018-09-05 17:35:03,
d-server-0a6268166bb375de2,049450565398,,vCPU,naidcsccmrpt.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201bfa1-e7db-cb08-5132-cba5b9df41a0,VMWARE_VM,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:41,
d-server-027c3fa6b6091f93c,049450565398,,vCPU,clearpass,VMware ESXi,linuxGuest,Other 3.x Linux (64-bit),420175f6-6266-7e62-f7eb-601e62579da6,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:41,
d-server-0c675775c8c68bc4c,049450565398,,vCPU,NAIDCAXDEV7v.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420185ce-2473-a60a-bafd-908d0b67ea28,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-062740ca92d1e0a63,049450565398,,vCPU,WIN-D0L8JMTTQQE,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201677c-0ebb-a9cd-efed-a3dd0bac3e14,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:40,
d-server-0ee6723c76642b3d8,049450565398,,Intel(R) Xeon(R) CPU E5-2640 0 @ 2.50GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3116895,35363037-3933-5355-4533-323536583830,VMWARE_HOST,ACTIVE,2018-06-22 17:17:11,2018-09-20 14:52:39,
d-server-03d91b2d260aa2362,049450565398,,vCPU,NAIDCCOGFS1V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 (32-bit),564df992-f9fb-bc2c-5116-b1507ffef486,VMWARE_VM,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:52:42,
d-server-01888754dfdc33619,049450565398,,vCPU,APPUSIDCEMP01PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201529e-6f83-cbff-0958-52e75e49a7a4,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33,
d-server-0dbec26215e77f068,049450565398,,vCPU,Naidcnetsus1,VMware ESXi,linuxGuest,Ubuntu Linux (64-bit),42014337-5aef-48d9-c2b1-3bb86b9c4f29,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:43,
d-server-033160e2e72fff3a9,049450565398,,vCPU,RMCentral.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201d9d9-a49b-622a-df0c-f0bd62cdb027,VMWARE_VM,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:40,
d-server-0b8c76a7e0edce31f,049450565398,,vCPU,na-us-idc1.omd.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),421b8bf8-c8e6-93cb-6e8c-3c8fb73c82d1,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-06d133b3b3ed8677b,049450565398,,vCPU,LAOMDEPRINT.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201675c-f51b-5884-c5ba-a5b26f6071e9,VMWARE_VM,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:39,
d-server-01d104d3ad67c07bd,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),42010877-6f27-aa48-9ed1-3d8c54854d2a,VMWARE_VM,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:32,
d-server-0e69d8f5a575c6ba8,049450565398,,Intel(R) Xeon(R) CPU E5-2620 0 @ 2.00GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3116895,36303736-3333-584d-5132-34363032334b,VMWARE_HOST,ACTIVE,2018-06-22 17:17:14,2018-09-20 14:52:39,
d-server-0417ee0d264d72475,049450565398,,vCPU,NAIDCPPM.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201e14e-05f8-46af-124b-289d212196de,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41,
d-server-0f02009045c4a2d95,049450565398,,vCPU,IISUSIDCEMP02PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42017b51-05ff-0ca6-0dde-701d631a3252,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:53:33,
d-server-0642621f28d984064,049450565398,,vCPU,TOUCHEBACKUP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42015e76-355a-8e9e-1a56-371df4aef23b,VMWARE_VM,ACTIVE,2018-06-22 17:17:14,2018-09-20 14:52:42,
d-server-0880ddb04c7396f9c,049450565398,,Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-2068190,9d297b10-002a-11e6-0000-000000000003,VMWARE_HOST,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39,
d-server-058cd2b8e77b2d1f5,049450565398,,vCPU,NAIDCSNICDEVV.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201efb9-5669-97bd-4022-0b60ef6d3000,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41,
d-server-015jvpgfkco8mn,049450565398,,vCPU,naidcnsfiler05.global.com,VMware ESXi,otherGuestFamily,"Linux 3.10.0-693.17.1.el7.x86_64 CentOS Linux release 7.4.1708 (Core) ",42018c4e-ac0c-67d3-7960-fa15d7182047,VMWARE_VM,ACTIVE,2018-08-08 16:06:00,2018-09-20 14:52:43,
d-server-051b60f8f7a662658,049450565398,,vCPU,PHDTORBACKUP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201bedc-6b58-342f-5a63-43ef35d71353,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:34,
d-server-05f1dee5210878e60,049450565398,,vCPU,NAIDCCOGJS9,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),42010c35-b878-b58b-e7c2-a80bc3bf1610,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-07-31 14:58:19,
d-server-066ee43e4a2791074,049450565398,,vCPU,CTXUSSECAPP05PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,4201f664-4427-9b8f-8ac6-217dbc74e53e,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33,
d-server-0ae72ff4feb90c4e6,049450565398,,vCPU,NAIDCPPHFT2.global.com,VMware ESXi,linuxGuest,Other 2.6.x Linux (64-bit),420113ab-7a90-6c0f-8c81-ba9f967c04f6,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:42,
d-server-07017169c01e7d487,049450565398,,vCPU,NYCOBDEVWF.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42012c0c-a73b-24dd-395f-12c38f9a90e8,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33,
d-server-0d94b67a849573ccd,049450565398,,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-2068190,6005ed44-1f62-fa43-84b5-f379d467505f,VMWARE_HOST,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39,
d-server-0790f2523efaf5a9d,049450565398,,vCPU,NAIDCAXTST1v.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201564e-fbd9-bc21-3350-594357102ed5,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-031e7c78073810b76,049450565398,,vCPU,NAIDCAzureDSync.global.com,VMware ESXi,,,42011e11-48e5-10b4-4bbf-102151704489,VMWARE_VM,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:38,
d-server-0f9de6d1924324477,049450565398,,vCPU,NAIDCCOGCAC2V.global.com,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),564de023-1e1a-7f5c-3e36-e9f80acfe55b,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-07-31 14:58:19,
